campaign_id,user_id,sent_date,campaign_type,success
2002,9227,2025-04-08,Refer & Earn,1
2003,5579,2025-04-04,Personalized Offer,1
2004,6198,2025-05-09,Refer & Earn,1
2005,8401,2025-04-11,Win-back,0
2006,6440,2025-05-14,Personalized Offer,1
2007,8717,2025-05-16,Refer & Earn,1
2008,9424,2025-05-01,Win-back,0
2009,2316,2025-05-28,Win-back,1
2010,3239,2025-03-22,Personalized Offer,0
2011,1016,2025-03-31,Cashback,0
2012,7723,2025-05-03,Personalized Offer,0
2013,1345,2025-06-01,Refer & Earn,0
2014,1705,2025-04-05,Refer & Earn,1
2015,3841,2025-03-23,Win-back,1
2016,1334,2025-03-20,Personalized Offer,0
2017,4083,2025-04-21,Cashback,0
2018,1839,2025-04-12,Win-back,0
2019,4903,2025-03-14,Personalized Offer,0
2020,1391,2025-03-22,Refer & Earn,1
2021,1999,2025-03-15,Cashback,1
2022,3941,2025-05-28,Personalized Offer,1
2023,7011,2025-04-08,Refer & Earn,0
2024,9752,2025-04-02,Refer & Earn,1
2025,9116,2025-05-23,Cashback,0
2026,4095,2025-03-22,Win-back,1
2027,8519,2025-04-04,Personalized Offer,0
2028,2917,2025-04-21,Cashback,0
2029,2813,2025-06-08,Cashback,1
2030,4798,2025-06-01,Personalized Offer,1
2031,2738,2025-04-16,Win-back,0
2032,9666,2025-03-11,Win-back,1
2033,6101,2025-06-07,Cashback,0
2034,1204,2025-04-12,Win-back,0
2035,2570,2025-03-27,Refer & Earn,1
2036,9463,2025-04-02,Personalized Offer,1
2037,4043,2025-04-14,Win-back,0
2038,8102,2025-06-03,Personalized Offer,1
2039,9224,2025-03-27,Personalized Offer,1
2040,656,2025-03-31,Win-back,0
2041,5119,2025-03-31,Win-back,0
2042,6808,2025-04-02,Win-back,0
2043,8275,2025-05-09,Personalized Offer,0
2044,9944,2025-06-01,Refer & Earn,0
2045,6209,2025-05-26,Personalized Offer,0
2046,3104,2025-04-14,Refer & Earn,1
2047,6034,2025-05-08,Personalized Offer,1
2048,8691,2025-05-31,Win-back,1
2049,1249,2025-04-30,Refer & Earn,1
2050,5687,2025-04-12,Win-back,1
2051,2614,2025-04-10,Refer & Earn,1
2052,2527,2025-05-19,Cashback,0
2053,3580,2025-04-29,Win-back,0
2054,8176,2025-05-29,Refer & Earn,1
2055,3285,2025-06-02,Cashback,1
2056,1923,2025-04-09,Win-back,1
2057,3178,2025-03-16,Win-back,1
2058,4669,2025-03-19,Refer & Earn,1
2059,1249,2025-05-18,Refer & Earn,0
2060,8074,2025-05-08,Refer & Earn,0
2061,1210,2025-04-03,Refer & Earn,1
2062,7108,2025-05-05,Personalized Offer,1
2063,5699,2025-05-23,Personalized Offer,0
2064,6226,2025-03-28,Refer & Earn,1
2065,1918,2025-04-04,Cashback,0
2066,3350,2025-04-14,Win-back,1
2067,1044,2025-03-12,Personalized Offer,0
2068,3697,2025-05-06,Cashback,0
2069,798,2025-04-30,Win-back,1
2070,7105,2025-03-19,Cashback,0
2071,631,2025-03-26,Cashback,0
2072,6967,2025-03-16,Refer & Earn,1
2073,9322,2025-04-05,Refer & Earn,0
2074,7801,2025-05-02,Cashback,0
2075,9063,2025-04-15,Cashback,0
2076,6617,2025-05-14,Refer & Earn,0
2077,5148,2025-03-22,Refer & Earn,0
2078,6283,2025-05-14,Refer & Earn,0
2079,480,2025-04-14,Personalized Offer,1
2080,6370,2025-03-26,Win-back,0
2081,1627,2025-05-20,Refer & Earn,1
2082,4045,2025-05-22,Cashback,0
2083,3312,2025-04-09,Refer & Earn,1
2084,4291,2025-06-05,Personalized Offer,1
2085,5286,2025-05-07,Refer & Earn,0
2086,7992,2025-03-28,Personalized Offer,0
2087,6919,2025-03-29,Cashback,0
2088,1046,2025-04-21,Personalized Offer,1
2089,3568,2025-03-19,Personalized Offer,0
2090,9688,2025-04-20,Win-back,0
2091,6759,2025-04-21,Refer & Earn,1
2092,8358,2025-03-12,Refer & Earn,1
2093,5526,2025-04-14,Cashback,0
2094,1425,2025-05-31,Personalized Offer,1
2095,3320,2025-03-18,Cashback,1
2096,6569,2025-03-16,Refer & Earn,1
2097,6124,2025-05-22,Personalized Offer,1
2098,4750,2025-04-21,Refer & Earn,0
2099,6254,2025-03-27,Personalized Offer,1
2100,9533,2025-03-21,Win-back,0
2101,6494,2025-04-12,Cashback,1
2102,8680,2025-05-07,Cashback,1
2103,3443,2025-04-10,Refer & Earn,0
2104,5552,2025-05-22,Refer & Earn,1
2105,757,2025-05-22,Cashback,1
2106,8804,2025-05-13,Refer & Earn,1
2107,7974,2025-06-08,Personalized Offer,0
2108,3266,2025-05-13,Win-back,1
2109,3711,2025-04-17,Personalized Offer,0
2110,20,2025-05-03,Personalized Offer,1
2111,2410,2025-04-19,Cashback,0
2112,7572,2025-05-22,Win-back,1
2113,1300,2025-04-07,Cashback,0
2114,871,2025-04-23,Cashback,0
2115,1371,2025-04-30,Refer & Earn,1
2116,6791,2025-04-05,Refer & Earn,0
2117,9570,2025-05-04,Cashback,1
2118,1053,2025-04-04,Refer & Earn,1
2119,3724,2025-06-03,Personalized Offer,1
2120,5822,2025-04-23,Personalized Offer,0
2121,2979,2025-04-22,Refer & Earn,0
2122,7830,2025-04-16,Cashback,1
2123,1335,2025-03-22,Cashback,0
2124,3418,2025-03-17,Personalized Offer,0
2125,2568,2025-04-06,Refer & Earn,0
2126,1279,2025-05-04,Personalized Offer,0
2127,7971,2025-05-06,Win-back,0
2128,9041,2025-03-21,Cashback,0
2129,5961,2025-04-05,Cashback,1
2130,1643,2025-04-06,Win-back,0
2131,4232,2025-06-05,Cashback,1
2132,2503,2025-03-15,Win-back,0
2133,521,2025-04-21,Win-back,0
2134,5365,2025-03-16,Refer & Earn,1
2135,1943,2025-05-06,Personalized Offer,0
2136,9937,2025-03-12,Cashback,0
2137,9822,2025-03-30,Win-back,1
2138,4544,2025-05-20,Cashback,0
2139,3088,2025-03-23,Refer & Earn,1
2140,3299,2025-04-06,Personalized Offer,1
2141,807,2025-04-27,Cashback,1
2142,6722,2025-03-21,Refer & Earn,0
2143,7138,2025-04-09,Refer & Earn,1
2144,8679,2025-04-06,Refer & Earn,1
2145,5372,2025-04-07,Refer & Earn,1
2146,6445,2025-03-12,Personalized Offer,0
2147,961,2025-05-08,Personalized Offer,0
2148,6891,2025-03-30,Personalized Offer,0
2149,1796,2025-05-04,Win-back,1
2150,7051,2025-05-25,Win-back,0
2151,6537,2025-05-28,Refer & Earn,0
2152,172,2025-05-20,Cashback,1
2153,610,2025-04-22,Personalized Offer,1
2154,5525,2025-04-05,Personalized Offer,1
2155,7521,2025-04-07,Personalized Offer,0
2156,1938,2025-04-04,Refer & Earn,0
2157,7070,2025-06-03,Win-back,1
2158,5371,2025-05-11,Refer & Earn,1
2159,3751,2025-04-03,Personalized Offer,0
2160,1157,2025-05-22,Cashback,1
2161,1645,2025-05-27,Cashback,1
2162,4863,2025-04-16,Cashback,0
2163,6945,2025-05-15,Personalized Offer,0
2164,6010,2025-04-14,Refer & Earn,1
2165,5087,2025-04-27,Personalized Offer,1
2166,1763,2025-05-18,Personalized Offer,0
2167,2097,2025-04-28,Personalized Offer,1
2168,3424,2025-04-07,Refer & Earn,1
2169,2651,2025-04-18,Win-back,0
2170,4262,2025-05-18,Personalized Offer,0
2171,8232,2025-05-16,Refer & Earn,1
2172,3592,2025-05-15,Win-back,0
2173,1013,2025-05-29,Cashback,1
2174,1302,2025-03-24,Personalized Offer,0
2175,7553,2025-05-22,Refer & Earn,1
2176,1603,2025-04-27,Cashback,0
2177,7560,2025-05-27,Refer & Earn,1
2178,9732,2025-05-24,Cashback,0
2179,7141,2025-04-20,Win-back,1
2180,1336,2025-05-21,Personalized Offer,1
2181,8329,2025-03-23,Cashback,1
2182,9205,2025-05-24,Refer & Earn,1
2183,3756,2025-03-18,Win-back,1
2184,676,2025-04-25,Personalized Offer,1
2185,7708,2025-04-28,Refer & Earn,1
2186,2133,2025-04-08,Cashback,0
2187,5207,2025-04-21,Win-back,1
2188,5319,2025-04-13,Refer & Earn,1
2189,5591,2025-05-07,Cashback,0
2190,9882,2025-04-08,Win-back,0
2191,244,2025-05-08,Personalized Offer,1
2192,7287,2025-04-09,Cashback,1
2193,61,2025-04-01,Personalized Offer,1
2194,5395,2025-05-31,Personalized Offer,1
2195,9970,2025-06-03,Cashback,1
2196,8485,2025-04-27,Personalized Offer,0
2197,2265,2025-05-11,Personalized Offer,1
2198,9603,2025-03-23,Personalized Offer,0
2199,6106,2025-05-10,Personalized Offer,0
2200,185,2025-06-07,Cashback,1
2201,8469,2025-04-14,Win-back,0
2202,941,2025-05-29,Personalized Offer,0
2203,2680,2025-06-02,Win-back,1
2204,3576,2025-03-25,Cashback,0
2205,5321,2025-05-31,Refer & Earn,1
2206,8431,2025-03-18,Win-back,1
2207,1019,2025-03-11,Personalized Offer,1
2208,3486,2025-03-30,Refer & Earn,1
2209,9788,2025-04-23,Cashback,1
2210,1905,2025-05-29,Win-back,0
2211,3088,2025-03-24,Cashback,1
2212,4829,2025-03-21,Personalized Offer,1
2213,6232,2025-03-16,Refer & Earn,1
2214,9957,2025-05-14,Cashback,1
2215,5865,2025-04-18,Cashback,0
2216,2130,2025-03-22,Cashback,1
2217,2526,2025-03-29,Win-back,1
2218,5417,2025-04-03,Refer & Earn,0
2219,5050,2025-03-22,Win-back,0
2220,6608,2025-03-28,Refer & Earn,0
2221,1702,2025-05-03,Personalized Offer,1
2222,2817,2025-04-07,Win-back,1
2223,4583,2025-04-09,Win-back,0
2224,6261,2025-04-16,Win-back,0
2225,1014,2025-04-17,Personalized Offer,1
2226,2563,2025-05-17,Win-back,0
2227,696,2025-06-02,Win-back,0
2228,2864,2025-05-14,Win-back,1
2229,7093,2025-03-30,Personalized Offer,0
2230,5445,2025-03-27,Refer & Earn,0
2231,6841,2025-05-19,Personalized Offer,1
2232,6107,2025-04-01,Personalized Offer,0
2233,6260,2025-04-14,Cashback,1
2234,9406,2025-04-18,Cashback,0
2235,1438,2025-05-20,Win-back,0
2236,3002,2025-06-07,Personalized Offer,0
2237,9653,2025-06-03,Refer & Earn,1
2238,878,2025-05-21,Refer & Earn,0
2239,5860,2025-04-08,Cashback,0
2240,3447,2025-05-10,Refer & Earn,0
2241,8046,2025-04-07,Refer & Earn,1
2242,2419,2025-05-30,Personalized Offer,0
2243,6005,2025-03-15,Win-back,0
2244,3839,2025-03-27,Personalized Offer,1
2245,2268,2025-04-16,Cashback,0
2246,1860,2025-05-14,Personalized Offer,1
2247,5506,2025-04-10,Refer & Earn,1
2248,8875,2025-05-09,Cashback,0
2249,784,2025-03-23,Win-back,0
2250,1502,2025-04-06,Refer & Earn,1
2251,8688,2025-03-30,Win-back,0
2252,419,2025-04-30,Refer & Earn,0
2253,2576,2025-05-09,Refer & Earn,1
2254,1045,2025-06-04,Personalized Offer,1
2255,4590,2025-05-21,Personalized Offer,1
2256,693,2025-05-16,Win-back,1
2257,5681,2025-06-06,Cashback,0
2258,7375,2025-06-06,Cashback,1
2259,4753,2025-05-24,Personalized Offer,1
2260,317,2025-05-21,Cashback,0
2261,7844,2025-05-21,Cashback,0
2262,8544,2025-03-30,Win-back,1
2263,7031,2025-04-13,Cashback,1
2264,4214,2025-03-20,Personalized Offer,1
2265,5756,2025-04-14,Cashback,0
2266,9393,2025-04-28,Refer & Earn,0
2267,7799,2025-04-01,Personalized Offer,1
2268,7135,2025-06-04,Refer & Earn,1
2269,6949,2025-03-23,Refer & Earn,1
2270,1988,2025-03-27,Win-back,1
2271,3346,2025-04-23,Refer & Earn,1
2272,5032,2025-04-05,Win-back,1
2273,1444,2025-04-25,Cashback,1
2274,1717,2025-05-02,Cashback,0
2275,2464,2025-04-23,Win-back,1
2276,547,2025-04-15,Win-back,1
2277,263,2025-06-05,Refer & Earn,0
2278,7898,2025-04-18,Win-back,0
2279,8724,2025-05-06,Personalized Offer,1
2280,25,2025-04-26,Cashback,0
2281,57,2025-03-13,Personalized Offer,1
2282,4832,2025-05-21,Cashback,0
2283,1806,2025-03-23,Win-back,1
2284,1172,2025-03-15,Personalized Offer,0
2285,4530,2025-03-30,Personalized Offer,0
2286,779,2025-06-08,Personalized Offer,0
2287,9522,2025-06-02,Cashback,1
2288,5256,2025-05-29,Win-back,1
2289,4205,2025-04-03,Cashback,1
2290,7279,2025-03-14,Cashback,0
2291,7009,2025-04-21,Win-back,0
2292,1904,2025-06-01,Refer & Earn,1
2293,9448,2025-05-02,Personalized Offer,0
2294,3550,2025-05-06,Refer & Earn,0
2295,5745,2025-06-04,Win-back,1
2296,3900,2025-04-01,Win-back,0
2297,3875,2025-05-02,Personalized Offer,1
2298,6683,2025-05-02,Win-back,0
2299,4554,2025-04-06,Personalized Offer,1
2300,1807,2025-05-23,Personalized Offer,0
2301,8751,2025-04-08,Personalized Offer,1
2302,5044,2025-04-26,Refer & Earn,0
2303,7398,2025-05-11,Cashback,0
2304,6169,2025-05-24,Refer & Earn,1
2305,4533,2025-05-17,Personalized Offer,0
2306,1990,2025-03-22,Personalized Offer,0
2307,6912,2025-03-20,Refer & Earn,0
2308,2697,2025-04-22,Win-back,0
2309,3676,2025-04-14,Cashback,1
2310,8382,2025-05-09,Personalized Offer,1
2311,9305,2025-05-08,Cashback,0
2312,1768,2025-03-16,Cashback,1
2313,9286,2025-05-13,Cashback,1
2314,5617,2025-05-10,Cashback,0
2315,1880,2025-03-29,Cashback,1
2316,1052,2025-04-07,Refer & Earn,0
2317,6097,2025-04-12,Personalized Offer,0
2318,7257,2025-03-14,Refer & Earn,0
2319,4905,2025-04-16,Cashback,1
2320,2924,2025-04-01,Refer & Earn,1
2321,7539,2025-05-12,Win-back,1
2322,6151,2025-03-18,Win-back,0
2323,7983,2025-04-17,Refer & Earn,0
2324,1328,2025-03-13,Refer & Earn,0
2325,2261,2025-05-11,Cashback,1
2326,2808,2025-03-20,Personalized Offer,0
2327,4461,2025-04-25,Cashback,1
2328,8393,2025-03-20,Personalized Offer,1
2329,9198,2025-05-21,Personalized Offer,1
2330,412,2025-03-18,Refer & Earn,1
2331,2518,2025-04-19,Win-back,0
2332,888,2025-05-05,Personalized Offer,1
2333,2356,2025-03-12,Personalized Offer,0
2334,375,2025-05-23,Win-back,0
2335,4755,2025-03-13,Win-back,0
2336,8981,2025-05-16,Win-back,0
2337,6423,2025-05-04,Cashback,0
2338,4509,2025-04-04,Win-back,0
2339,2856,2025-05-29,Refer & Earn,1
2340,8598,2025-05-11,Refer & Earn,1
2341,2257,2025-05-23,Refer & Earn,1
2342,1050,2025-03-29,Refer & Earn,0
2343,3665,2025-05-29,Win-back,1
2344,1308,2025-04-24,Win-back,1
2345,5653,2025-05-24,Personalized Offer,0
2346,9132,2025-05-27,Win-back,0
2347,3932,2025-04-27,Cashback,1
2348,1161,2025-05-16,Cashback,1
2349,250,2025-04-30,Personalized Offer,1
2350,5932,2025-04-10,Cashback,1
2351,8937,2025-04-10,Refer & Earn,0
2352,2090,2025-04-10,Win-back,0
2353,8983,2025-03-17,Win-back,1
2354,1277,2025-06-05,Personalized Offer,1
2355,5143,2025-04-08,Refer & Earn,0
2356,1305,2025-04-23,Personalized Offer,1
2357,7009,2025-03-17,Personalized Offer,1
2358,4906,2025-05-28,Win-back,1
2359,3984,2025-06-05,Refer & Earn,0
2360,1528,2025-06-08,Win-back,0
2361,8668,2025-05-15,Refer & Earn,0
2362,7823,2025-04-21,Win-back,0
2363,9566,2025-06-05,Personalized Offer,1
2364,6327,2025-03-30,Personalized Offer,1
2365,5774,2025-06-02,Personalized Offer,1
2366,6322,2025-05-25,Win-back,1
2367,6353,2025-05-22,Win-back,1
2368,1275,2025-04-22,Personalized Offer,0
2369,7214,2025-04-13,Win-back,0
2370,9079,2025-05-24,Refer & Earn,0
2371,7332,2025-04-10,Refer & Earn,1
2372,2295,2025-04-23,Cashback,0
2373,9381,2025-05-25,Refer & Earn,0
2374,8695,2025-05-23,Refer & Earn,1
2375,713,2025-05-31,Win-back,1
2376,327,2025-03-12,Personalized Offer,0
2377,6489,2025-03-15,Refer & Earn,0
2378,5422,2025-06-08,Refer & Earn,1
2379,9574,2025-05-27,Personalized Offer,0
2380,3513,2025-05-09,Personalized Offer,1
2381,6687,2025-04-11,Cashback,1
2382,1469,2025-04-13,Refer & Earn,1
2383,3905,2025-04-19,Refer & Earn,1
2384,8331,2025-04-06,Personalized Offer,1
2385,7746,2025-04-09,Cashback,0
2386,9525,2025-03-11,Refer & Earn,0
2387,2197,2025-03-23,Personalized Offer,0
2388,9584,2025-03-18,Cashback,0
2389,8803,2025-03-24,Personalized Offer,0
2390,4683,2025-04-08,Personalized Offer,1
2391,5890,2025-04-17,Refer & Earn,0
2392,2445,2025-04-23,Win-back,1
2393,516,2025-03-12,Personalized Offer,1
2394,6531,2025-05-19,Win-back,1
2395,586,2025-05-02,Refer & Earn,1
2396,4914,2025-05-18,Personalized Offer,0
2397,7866,2025-03-27,Win-back,0
2398,5301,2025-05-12,Refer & Earn,0
2399,4505,2025-05-01,Win-back,1
2400,1209,2025-03-16,Personalized Offer,1
2401,9282,2025-04-16,Cashback,0
2402,1636,2025-06-03,Personalized Offer,0
2403,7930,2025-03-28,Win-back,0
2404,3830,2025-05-19,Refer & Earn,0
2405,1061,2025-05-04,Win-back,0
2406,5250,2025-04-04,Personalized Offer,1
2407,7669,2025-04-07,Personalized Offer,1
2408,5556,2025-05-10,Win-back,0
2409,1653,2025-03-28,Personalized Offer,0
2410,1536,2025-04-03,Cashback,0
2411,2579,2025-05-30,Cashback,1
2412,5045,2025-03-14,Win-back,1
2413,560,2025-05-21,Personalized Offer,0
2414,2274,2025-04-15,Cashback,0
2415,1253,2025-03-21,Personalized Offer,1
2416,76,2025-05-21,Personalized Offer,0
2417,7460,2025-03-21,Cashback,0
2418,990,2025-04-25,Cashback,1
2419,5226,2025-04-12,Win-back,1
2420,6894,2025-05-13,Win-back,0
2421,6928,2025-05-23,Win-back,1
2422,4332,2025-04-21,Cashback,1
2423,1563,2025-04-05,Personalized Offer,0
2424,2945,2025-06-07,Refer & Earn,1
2425,6769,2025-04-03,Personalized Offer,0
2426,6090,2025-04-05,Win-back,0
2427,2943,2025-06-07,Refer & Earn,1
2428,6951,2025-03-19,Personalized Offer,1
2429,371,2025-03-26,Personalized Offer,1
2430,6962,2025-05-10,Personalized Offer,1
2431,9235,2025-06-06,Win-back,1
2432,8761,2025-04-23,Personalized Offer,0
2433,2720,2025-05-06,Cashback,1
2434,4497,2025-06-03,Refer & Earn,0
2435,4969,2025-06-07,Personalized Offer,1
2436,2714,2025-05-10,Personalized Offer,0
2437,9543,2025-05-22,Refer & Earn,1
2438,1149,2025-04-18,Cashback,0
2439,874,2025-04-17,Personalized Offer,0
2440,7518,2025-04-11,Refer & Earn,0
2441,5108,2025-05-19,Cashback,1
2442,6974,2025-05-17,Cashback,1
2443,3346,2025-05-17,Win-back,0
2444,6902,2025-04-07,Win-back,0
2445,528,2025-04-18,Cashback,1
2446,1605,2025-04-25,Refer & Earn,1
2447,5950,2025-03-17,Refer & Earn,1
2448,4829,2025-05-29,Cashback,0
2449,5073,2025-03-26,Refer & Earn,0
2450,3531,2025-05-31,Win-back,0
2451,338,2025-05-28,Personalized Offer,0
2452,763,2025-04-05,Refer & Earn,1
2453,2951,2025-04-14,Refer & Earn,1
2454,3831,2025-04-29,Win-back,1
2455,216,2025-05-04,Refer & Earn,0
2456,8523,2025-05-07,Personalized Offer,1
2457,9502,2025-05-26,Personalized Offer,1
2458,9059,2025-04-20,Refer & Earn,0
2459,1756,2025-04-25,Personalized Offer,1
2460,8002,2025-04-05,Cashback,1
2461,829,2025-04-28,Cashback,1
2462,6490,2025-04-12,Refer & Earn,1
2463,9433,2025-04-04,Refer & Earn,1
2464,3082,2025-05-25,Refer & Earn,0
2465,1728,2025-03-27,Personalized Offer,1
2466,1964,2025-05-19,Win-back,1
2467,1190,2025-05-21,Refer & Earn,0
2468,2637,2025-04-12,Cashback,0
2469,3208,2025-05-14,Cashback,1
2470,6342,2025-06-05,Personalized Offer,0
2471,3249,2025-06-01,Win-back,1
2472,4764,2025-04-18,Refer & Earn,1
2473,1072,2025-05-25,Cashback,1
2474,4006,2025-04-08,Personalized Offer,0
2475,9551,2025-03-27,Cashback,1
2476,7235,2025-04-17,Personalized Offer,0
2477,1029,2025-05-10,Win-back,1
2478,9693,2025-05-23,Win-back,1
2479,1195,2025-04-09,Personalized Offer,1
2480,9714,2025-03-16,Win-back,1
2481,3736,2025-05-20,Win-back,0
2482,7960,2025-05-16,Personalized Offer,1
2483,6909,2025-05-28,Win-back,1
2484,7906,2025-04-06,Cashback,1
2485,9863,2025-03-27,Cashback,1
2486,2066,2025-05-15,Personalized Offer,0
2487,49,2025-05-13,Refer & Earn,1
2488,6643,2025-06-04,Win-back,0
2489,697,2025-04-01,Win-back,0
2490,756,2025-04-17,Win-back,0
2491,7352,2025-04-09,Personalized Offer,1
2492,8715,2025-05-22,Refer & Earn,0
2493,3957,2025-04-10,Cashback,1
2494,775,2025-05-08,Win-back,1
2495,2576,2025-04-22,Personalized Offer,1
2496,3558,2025-05-07,Refer & Earn,1
2497,7796,2025-06-07,Win-back,0
2498,358,2025-04-15,Personalized Offer,0
2499,8013,2025-05-05,Win-back,1
2500,5307,2025-03-12,Win-back,0
2501,8221,2025-03-26,Cashback,1
2502,3534,2025-06-04,Personalized Offer,1
2503,2034,2025-04-02,Win-back,1
2504,1487,2025-05-07,Win-back,1
2505,8098,2025-06-05,Refer & Earn,0
2506,6773,2025-04-18,Refer & Earn,0
2507,755,2025-04-14,Cashback,0
2508,6030,2025-04-22,Cashback,0
2509,3328,2025-04-20,Personalized Offer,0
2510,2317,2025-05-16,Win-back,0
2511,1996,2025-06-07,Personalized Offer,0
2512,8461,2025-03-31,Cashback,0
2513,8659,2025-05-16,Win-back,0
2514,5228,2025-05-18,Personalized Offer,1
2515,5779,2025-03-11,Cashback,0
2516,2494,2025-06-03,Refer & Earn,0
2517,4987,2025-04-06,Refer & Earn,0
2518,4517,2025-06-05,Cashback,0
2519,4297,2025-05-21,Refer & Earn,0
2520,277,2025-03-11,Win-back,1
2521,6283,2025-05-10,Refer & Earn,0
2522,9610,2025-05-22,Win-back,1
2523,6721,2025-03-23,Win-back,1
2524,2161,2025-04-28,Refer & Earn,0
2525,8629,2025-04-22,Win-back,0
2526,9995,2025-03-15,Cashback,0
2527,3354,2025-03-21,Cashback,1
2528,7199,2025-04-16,Personalized Offer,1
2529,1624,2025-03-24,Personalized Offer,0
2530,8838,2025-04-22,Cashback,1
2531,222,2025-04-09,Refer & Earn,0
2532,5975,2025-06-01,Cashback,0
2533,3070,2025-04-17,Refer & Earn,0
2534,8988,2025-03-26,Cashback,1
2535,2351,2025-06-07,Cashback,0
2536,806,2025-04-03,Refer & Earn,1
2537,9419,2025-03-25,Cashback,1
2538,1189,2025-04-21,Win-back,0
2539,9207,2025-04-18,Personalized Offer,1
2540,3038,2025-03-23,Refer & Earn,0
2541,9147,2025-03-15,Personalized Offer,0
2542,8913,2025-05-24,Cashback,1
2543,1580,2025-03-30,Cashback,0
2544,9426,2025-03-19,Personalized Offer,1
2545,3108,2025-05-21,Personalized Offer,1
2546,9761,2025-05-31,Personalized Offer,0
2547,537,2025-06-06,Refer & Earn,1
2548,3074,2025-06-07,Cashback,0
2549,6724,2025-04-22,Win-back,1
2550,6264,2025-05-08,Refer & Earn,1
2551,9500,2025-04-27,Win-back,1
2552,761,2025-05-24,Refer & Earn,0
2553,9124,2025-05-18,Refer & Earn,0
2554,2904,2025-03-13,Cashback,1
2555,8273,2025-05-26,Refer & Earn,0
2556,6795,2025-04-18,Win-back,0
2557,3876,2025-04-22,Win-back,1
2558,2656,2025-05-21,Refer & Earn,0
2559,520,2025-04-11,Cashback,1
2560,978,2025-04-28,Cashback,0
2561,4760,2025-06-05,Win-back,0
2562,5359,2025-04-21,Cashback,0
2563,8116,2025-05-07,Win-back,1
2564,6550,2025-03-25,Personalized Offer,1
2565,1821,2025-03-20,Personalized Offer,1
2566,9613,2025-04-16,Win-back,1
2567,9730,2025-04-05,Personalized Offer,0
2568,5074,2025-05-26,Personalized Offer,0
2569,3908,2025-05-26,Win-back,0
2570,2348,2025-03-19,Win-back,1
2571,2279,2025-06-08,Win-back,0
2572,1605,2025-04-19,Refer & Earn,1
2573,8439,2025-04-28,Cashback,0
2574,6607,2025-04-30,Win-back,1
2575,5039,2025-04-18,Refer & Earn,1
2576,3708,2025-05-04,Refer & Earn,1
2577,8479,2025-04-01,Refer & Earn,1
2578,5131,2025-05-08,Win-back,0
2579,7503,2025-05-06,Cashback,1
2580,1617,2025-05-04,Win-back,1
2581,4045,2025-03-17,Cashback,1
2582,17,2025-04-04,Refer & Earn,0
2583,9519,2025-06-04,Personalized Offer,0
2584,1415,2025-05-17,Win-back,0
2585,6512,2025-04-04,Cashback,1
2586,8670,2025-04-23,Win-back,1
2587,2644,2025-04-24,Win-back,0
2588,1224,2025-04-25,Cashback,1
2589,9727,2025-03-30,Win-back,1
2590,1866,2025-05-24,Refer & Earn,1
2591,1265,2025-04-01,Win-back,0
2592,8073,2025-05-29,Refer & Earn,0
2593,7329,2025-04-15,Cashback,0
2594,5160,2025-05-11,Personalized Offer,1
2595,5412,2025-05-20,Cashback,1
2596,1001,2025-03-26,Cashback,0
2597,3265,2025-03-21,Refer & Earn,1
2598,2771,2025-03-20,Refer & Earn,1
2599,3587,2025-03-20,Personalized Offer,1
2600,3473,2025-04-13,Cashback,0
2601,7853,2025-05-13,Cashback,0
2602,2685,2025-03-26,Cashback,1
2603,2746,2025-05-18,Win-back,1
2604,7225,2025-05-30,Win-back,0
2605,1374,2025-04-26,Win-back,1
2606,8702,2025-03-11,Personalized Offer,1
2607,1787,2025-05-05,Personalized Offer,1
2608,2982,2025-05-15,Cashback,0
2609,6481,2025-03-30,Cashback,0
2610,5902,2025-04-23,Win-back,0
2611,3258,2025-05-08,Win-back,1
2612,1529,2025-06-02,Win-back,0
2613,698,2025-03-24,Personalized Offer,0
2614,9590,2025-04-12,Refer & Earn,0
2615,1670,2025-03-11,Cashback,1
2616,2420,2025-05-19,Personalized Offer,0
2617,2060,2025-05-16,Win-back,0
2618,6541,2025-04-04,Refer & Earn,0
2619,6334,2025-04-03,Cashback,0
2620,3038,2025-03-16,Cashback,1
2621,6439,2025-05-11,Refer & Earn,1
2622,9496,2025-04-16,Refer & Earn,0
2623,8064,2025-03-23,Cashback,0
2624,9305,2025-05-07,Win-back,0
2625,571,2025-05-28,Cashback,1
2626,4017,2025-04-06,Win-back,0
2627,5765,2025-05-02,Personalized Offer,1
2628,3896,2025-04-04,Cashback,0
2629,3534,2025-05-20,Refer & Earn,1
2630,9547,2025-06-08,Cashback,0
2631,6694,2025-03-12,Refer & Earn,0
2632,210,2025-03-21,Personalized Offer,1
2633,5838,2025-05-26,Refer & Earn,0
2634,6839,2025-04-23,Cashback,0
2635,1869,2025-04-24,Refer & Earn,1
2636,4461,2025-04-03,Cashback,1
2637,5851,2025-05-02,Personalized Offer,0
2638,4829,2025-05-06,Refer & Earn,1
2639,4259,2025-04-10,Win-back,0
2640,3416,2025-05-21,Cashback,1
2641,3994,2025-04-24,Win-back,1
2642,3882,2025-04-30,Refer & Earn,0
2643,7774,2025-03-16,Cashback,0
2644,1436,2025-05-23,Win-back,1
2645,8093,2025-04-25,Win-back,1
2646,6843,2025-04-02,Refer & Earn,0
2647,9980,2025-03-28,Win-back,0
2648,4696,2025-03-28,Win-back,0
2649,4803,2025-05-09,Refer & Earn,0
2650,8624,2025-06-04,Win-back,0
2651,6239,2025-05-22,Personalized Offer,1
2652,2656,2025-06-07,Cashback,1
2653,4402,2025-04-11,Cashback,0
