txn_id,user_id,txn_date,amount,txn_type,status
23578,279,2025-04-11,1186.3,recharge,Failed
23579,3109,2025-01-29,691.19,send,Success
23580,8207,2025-04-07,4337.96,send,Failed
23581,8745,2024-06-12,875.52,upi_qr,Failed
23582,1987,2024-11-06,4655.95,recharge,Pending
23583,5960,2025-06-03,3400.98,bill_pay,Success
23584,593,2024-09-01,2515.04,bill_pay,Pending
23585,8653,2024-10-10,1277.2,bill_pay,Failed
23586,5145,2024-09-16,307.68,send,Success
23587,8703,2024-12-23,109.4,receive,Success
23588,8247,2025-02-11,4600.66,recharge,Failed
23589,3654,2025-04-29,1058.41,recharge,Pending
23590,531,2025-01-07,3233.65,receive,Success
23591,211,2025-01-13,3887.21,send,Success
23592,1157,2024-09-11,4463.85,bill_pay,Failed
23593,715,2024-08-26,1255.78,receive,Success
23594,1120,2025-02-25,4567.72,recharge,Failed
23595,1579,2024-08-06,4403.74,send,Pending
23596,603,2024-08-29,2635.84,bill_pay,Success
23597,7013,2024-09-12,4676.69,send,Failed
23598,8899,2024-08-11,2602.45,receive,Success
23599,2313,2024-07-31,1863.47,bill_pay,Success
23600,2402,2025-02-05,2338.4,recharge,Failed
23601,5613,2025-02-01,4282.24,upi_qr,Failed
23602,689,2025-04-27,3191.51,receive,Failed
23603,9812,2025-05-02,4288.53,bill_pay,Success
23604,7001,2025-02-10,4830.89,send,Success
23605,9946,2024-08-22,1054.73,send,Failed
23606,2801,2024-10-27,966.34,send,Pending
23607,5583,2025-03-30,1128.17,upi_qr,Pending
23608,6642,2025-05-25,4686.93,upi_qr,Success
23609,7517,2024-07-03,4868.02,bill_pay,Pending
23610,8302,2025-02-04,1536.52,bill_pay,Success
23611,2977,2024-10-29,2934.04,bill_pay,Failed
23612,520,2024-09-01,939.25,upi_qr,Success
23613,5048,2025-04-03,4226.2,recharge,Pending
23614,79,2024-09-10,1919.8,receive,Pending
23615,4716,2024-10-06,3767.45,receive,Failed
23616,7221,2025-05-15,2138.6,upi_qr,Pending
23617,6585,2025-01-21,2800.06,bill_pay,Failed
23618,4978,2024-07-15,4058.14,upi_qr,Success
23619,6129,2024-08-13,4567.13,bill_pay,Pending
23620,9929,2024-07-30,2108.18,receive,Success
23621,7575,2024-09-11,1496.75,recharge,Pending
23622,3893,2025-02-01,4463.71,bill_pay,Success
23623,3163,2025-04-03,4431.5,bill_pay,Pending
23624,4115,2024-07-07,1632.38,recharge,Pending
23625,3320,2024-11-10,441.6,bill_pay,Success
23626,8036,2024-09-03,3666.16,bill_pay,Pending
23627,719,2024-10-16,2858.27,upi_qr,Success
23628,8148,2025-05-03,3854.23,recharge,Success
23629,62,2025-02-27,4249.77,send,Success
23630,9864,2024-06-23,3673.51,send,Success
23631,1871,2024-08-28,2868.1,receive,Failed
23632,9240,2024-09-03,1406.81,recharge,Pending
23633,3292,2024-12-03,2153.21,upi_qr,Pending
23634,7669,2024-08-27,191.05,bill_pay,Failed
23635,4956,2025-03-25,4989.09,upi_qr,Success
23636,6847,2025-05-19,4552.03,recharge,Pending
23637,9966,2024-10-10,2016.08,bill_pay,Failed
23638,7289,2025-04-27,3537.22,bill_pay,Failed
23639,9086,2024-10-09,1256.55,send,Failed
23640,1697,2024-10-14,4992.98,recharge,Failed
23641,2826,2025-03-08,1810.71,send,Success
23642,261,2025-04-19,2698.47,send,Success
23643,4782,2025-01-05,61.05,send,Failed
23644,1647,2024-09-11,4181.68,bill_pay,Success
23645,8534,2024-08-07,3529.45,send,Failed
23646,6615,2025-04-08,1306.95,receive,Failed
23647,1108,2025-05-21,2487.09,bill_pay,Pending
23648,1489,2024-12-20,3128.1,upi_qr,Failed
23649,9726,2024-11-09,1090.96,recharge,Pending
23650,7315,2025-01-31,4357.59,receive,Pending
23651,7750,2024-07-16,2239.99,recharge,Success
23652,8361,2025-01-25,1987.9,recharge,Success
23653,1514,2024-07-25,377.88,receive,Success
23654,2744,2025-05-01,3139.14,send,Success
23655,3264,2025-02-27,4847.68,send,Failed
23656,9269,2024-09-11,2675.65,send,Success
23657,3928,2024-09-20,3401.69,recharge,Success
23658,8591,2024-09-21,4959.87,send,Success
23659,7934,2025-01-04,3774.98,bill_pay,Success
23660,8201,2024-10-01,2175.97,receive,Success
23661,1093,2024-12-26,4158.39,upi_qr,Failed
23662,6265,2025-03-14,837.23,bill_pay,Pending
23663,1396,2024-11-03,501.47,recharge,Pending
23664,4950,2025-03-24,304.9,upi_qr,Success
23665,5765,2024-08-22,2457.49,bill_pay,Failed
23666,9540,2025-02-08,188.83,send,Failed
23667,9229,2025-01-26,2342.59,receive,Pending
23668,3641,2025-03-05,3727.44,recharge,Success
23669,1051,2025-01-05,3633.16,receive,Pending
23670,8206,2024-08-31,768.88,upi_qr,Failed
23671,8441,2024-06-18,3364.19,upi_qr,Failed
23672,9172,2025-04-19,875.81,upi_qr,Failed
23673,3996,2024-08-18,1192.55,bill_pay,Success
23674,8270,2024-08-22,1453.2,recharge,Failed
23675,6274,2025-02-12,744.87,recharge,Failed
23676,134,2025-05-10,2691.93,recharge,Failed
23677,5448,2024-08-26,4998.17,recharge,Success
23678,467,2025-01-30,4889.04,recharge,Failed
23679,1084,2024-07-03,1972.67,bill_pay,Failed
23680,9899,2024-07-21,855.07,recharge,Pending
23681,3782,2024-12-23,256.11,bill_pay,Failed
23682,5235,2024-11-23,3715.57,send,Success
23683,7080,2024-09-20,456.4,receive,Failed
23684,6838,2025-01-27,4262.7,receive,Failed
23685,7148,2024-06-26,295.82,send,Success
23686,7527,2024-10-31,699.52,bill_pay,Pending
23687,9885,2025-01-15,3734.09,receive,Failed
23688,2280,2024-09-18,2120.47,bill_pay,Failed
23689,6991,2024-09-09,2046.9,receive,Failed
23690,8248,2025-03-05,2951.8,upi_qr,Pending
23691,6289,2025-01-26,379.24,receive,Pending
23692,3616,2025-01-17,130.85,receive,Pending
23693,9216,2024-12-18,2622.62,upi_qr,Success
23694,9025,2024-07-13,4487.13,bill_pay,Pending
23695,7544,2024-10-31,3194.69,recharge,Pending
23696,5924,2024-09-30,4835.5,upi_qr,Pending
23697,2913,2025-04-15,3463.92,bill_pay,Success
23698,2827,2024-10-27,2569.94,bill_pay,Failed
23699,3939,2025-04-11,472.11,send,Pending
23700,4567,2025-01-08,3865.33,recharge,Pending
23701,6852,2024-06-24,86.54,upi_qr,Failed
23702,7849,2025-01-27,625.38,recharge,Failed
23703,2161,2024-08-20,394.41,upi_qr,Failed
23704,9392,2024-10-29,2660.23,recharge,Success
23705,9713,2025-03-08,1590.8,upi_qr,Failed
23706,4151,2024-12-08,3076.83,upi_qr,Success
23707,3380,2024-06-28,2782.51,recharge,Success
23708,1617,2024-07-03,2163.33,send,Success
23709,781,2024-09-21,4036.63,receive,Success
23710,4112,2024-06-08,2153.01,bill_pay,Success
23711,5501,2024-08-19,856.85,receive,Failed
23712,2803,2025-02-26,1074.53,receive,Pending
23713,5832,2024-10-21,3002,upi_qr,Failed
23714,5216,2025-05-16,3564,upi_qr,Failed
23715,895,2024-12-18,451.5,upi_qr,Success
23716,9373,2025-04-11,3802.55,recharge,Failed
23717,182,2024-07-24,2931.79,send,Success
23718,935,2025-04-26,1299.21,recharge,Pending
23719,1920,2024-09-06,3310.46,receive,Pending
23720,4963,2025-04-23,4431.06,upi_qr,Success
23721,3073,2025-04-03,2132.29,bill_pay,Failed
23722,334,2025-03-20,1805.78,send,Success
23723,6944,2024-06-24,835.27,recharge,Pending
23724,5196,2024-09-08,4825.6,bill_pay,Pending
23725,6704,2025-04-11,3719.48,bill_pay,Pending
23726,4371,2025-02-13,2821.78,bill_pay,Failed
23727,6150,2025-03-31,602.29,recharge,Pending
23728,9523,2025-02-02,526.76,recharge,Success
23729,6942,2024-06-12,299.09,send,Success
23730,2192,2024-06-26,1347.92,send,Failed
23731,4418,2024-10-09,1424.11,upi_qr,Success
23732,9265,2025-01-17,3888.12,bill_pay,Failed
23733,4705,2025-02-11,1262.7,receive,Pending
23734,6232,2025-04-14,3394.14,bill_pay,Pending
23735,8201,2024-10-03,1415.75,receive,Pending
23736,8078,2024-09-27,3978.42,bill_pay,Pending
23737,2051,2024-06-16,3859.09,bill_pay,Pending
23738,4726,2025-06-01,2168.37,upi_qr,Failed
23739,9897,2024-11-27,1523.8,bill_pay,Pending
23740,2090,2025-04-03,3140.73,recharge,Success
23741,1267,2025-04-28,32.48,bill_pay,Success
23742,1750,2024-09-14,308.15,bill_pay,Success
23743,3094,2024-07-31,1210.45,send,Success
23744,9014,2024-12-26,1412.16,bill_pay,Failed
23745,3330,2024-09-13,844.81,receive,Failed
23746,6477,2024-11-16,3634.54,recharge,Pending
23747,4647,2025-01-01,4142.62,receive,Failed
23748,5096,2024-09-25,4983.88,receive,Failed
23749,3226,2024-09-22,2585.76,receive,Failed
23750,1654,2025-03-22,1805.58,receive,Success
23751,2808,2024-10-12,2258.4,bill_pay,Pending
23752,7350,2024-07-14,1854.67,bill_pay,Pending
23753,7786,2024-10-29,134.17,receive,Success
23754,3294,2025-05-30,4607.51,receive,Success
23755,6976,2024-09-23,4254.34,upi_qr,Success
23756,8860,2024-09-01,2699.22,recharge,Failed
23757,1878,2024-08-25,500.96,recharge,Pending
23758,9936,2025-01-01,288.44,upi_qr,Success
23759,4583,2024-07-05,1658.05,bill_pay,Success
23760,1267,2025-05-19,1949.09,send,Failed
23761,1587,2025-04-16,3660.1,bill_pay,Pending
23762,286,2025-03-02,3768.03,upi_qr,Success
23763,3141,2024-09-02,4105.48,bill_pay,Pending
23764,8589,2025-03-17,1576.29,recharge,Success
23765,4890,2025-06-04,2242.53,bill_pay,Success
23766,7182,2024-08-12,1741.62,recharge,Failed
23767,239,2025-03-05,261.48,upi_qr,Failed
23768,5730,2025-04-28,2048.14,recharge,Failed
23769,97,2024-07-15,646.44,receive,Failed
23770,6328,2024-11-06,2249.92,upi_qr,Pending
23771,2727,2024-12-12,3241.64,send,Failed
23772,3017,2024-08-24,3589.38,recharge,Failed
23773,2959,2024-07-22,1194.8,send,Pending
23774,6069,2024-06-17,555.15,send,Failed
23775,5403,2024-10-14,3264.41,bill_pay,Failed
23776,3975,2025-06-07,1327.21,send,Success
23777,7301,2024-06-18,2919.97,upi_qr,Pending
23778,6514,2024-08-28,1962.52,recharge,Failed
23779,7662,2024-11-08,361.97,receive,Failed
23780,5750,2024-11-17,2558.13,upi_qr,Failed
23781,7742,2024-08-29,1308.34,bill_pay,Failed
23782,4190,2025-02-07,3865.13,recharge,Pending
23783,6531,2024-10-12,3896.45,receive,Failed
23784,5059,2024-12-13,277.55,recharge,Success
23785,3647,2024-12-15,1952.81,recharge,Pending
23786,7204,2025-03-01,2989.57,recharge,Pending
23787,295,2024-11-06,795.78,receive,Pending
23788,6493,2024-07-08,1773.28,bill_pay,Pending
23789,3446,2025-04-22,3440.11,send,Failed
23790,116,2024-07-13,3134.41,receive,Failed
23791,7228,2025-02-19,247.59,bill_pay,Success
23792,7238,2024-10-23,1536.51,bill_pay,Success
23793,3957,2024-06-30,737.84,bill_pay,Success
23794,754,2024-12-09,4696.44,receive,Success
23795,7162,2024-09-04,4824.12,bill_pay,Pending
23796,488,2024-09-12,3919.7,bill_pay,Pending
23797,5245,2025-04-28,2480.6,bill_pay,Pending
23798,2514,2024-09-03,476.72,recharge,Success
23799,6616,2025-05-06,2515.25,bill_pay,Pending
23800,3649,2024-12-10,4686.33,upi_qr,Pending
23801,1100,2025-03-15,1276.9,receive,Failed
23802,7581,2024-08-04,2342.51,receive,Failed
23803,2678,2025-04-17,566.76,send,Failed
23804,2695,2024-10-08,3540.92,bill_pay,Success
23805,9353,2024-06-18,3368.69,bill_pay,Pending
23806,2352,2024-09-10,1659.64,recharge,Success
23807,904,2024-08-10,3161.85,receive,Pending
23808,4410,2025-03-28,2731.66,send,Success
23809,7417,2025-02-19,2275.7,upi_qr,Pending
23810,5210,2025-01-25,4645.41,bill_pay,Pending
23811,865,2025-04-25,3790.12,receive,Success
23812,2901,2024-12-16,3072.54,recharge,Failed
23813,1299,2025-02-18,4545.41,upi_qr,Success
23814,763,2024-06-25,463.19,recharge,Failed
23815,6558,2024-12-20,3704.96,upi_qr,Pending
23816,1840,2025-04-18,1543.92,send,Success
23817,3757,2024-12-03,2213.81,receive,Failed
23818,4048,2024-07-09,4972.89,upi_qr,Pending
23819,7617,2024-07-30,13.18,bill_pay,Failed
23820,5419,2024-09-04,3839.48,send,Pending
23821,470,2024-12-16,2746.71,upi_qr,Pending
23822,5757,2025-04-28,516.07,bill_pay,Success
23823,3412,2024-11-08,2296,bill_pay,Pending
23824,9963,2025-02-20,2328.95,upi_qr,Success
23825,2444,2024-11-27,145.58,send,Success
23826,3784,2025-02-17,4222.9,bill_pay,Failed
23827,9233,2025-02-25,4902.96,upi_qr,Failed
23828,7566,2024-11-19,4438.44,recharge,Success
23829,3336,2025-01-03,327.75,receive,Failed
23830,2508,2024-07-31,1157.04,bill_pay,Pending
23831,9757,2024-10-12,1741.1,bill_pay,Success
23832,5742,2024-08-26,2522.58,upi_qr,Success
23833,3346,2024-06-26,928.38,send,Failed
23834,3739,2025-04-06,346.03,bill_pay,Pending
23835,8250,2024-11-16,696.6,send,Failed
23836,3439,2024-11-01,3316.31,bill_pay,Success
23837,9453,2024-06-23,1683.51,send,Success
23838,782,2025-05-16,4951.8,recharge,Success
23839,7075,2024-12-07,4404.82,receive,Success
23840,2153,2024-09-18,2056.68,receive,Failed
23841,9299,2025-04-09,1118.19,bill_pay,Pending
23842,2541,2025-01-15,4056.88,recharge,Pending
23843,7460,2024-07-06,2859.78,recharge,Pending
23844,1715,2025-01-01,4275.94,receive,Pending
23845,3423,2024-09-20,1230.13,send,Success
23846,3892,2024-12-05,2801.9,receive,Success
23847,1188,2025-03-23,1195.91,bill_pay,Success
23848,26,2024-12-06,344.46,receive,Pending
23849,9601,2024-08-05,3806.4,receive,Pending
23850,8010,2024-07-23,4095.74,send,Success
23851,2493,2025-02-05,4037.04,bill_pay,Success
23852,2318,2024-06-20,1793.84,bill_pay,Failed
23853,127,2024-07-12,4501.57,recharge,Success
23854,3553,2024-12-11,431.68,upi_qr,Failed
23855,8304,2025-04-10,62.44,recharge,Pending
23856,9941,2025-03-18,3559.84,receive,Pending
23857,2021,2024-10-19,4785.27,recharge,Failed
23858,7136,2024-06-28,2866.98,recharge,Pending
23859,2943,2025-03-23,2734.62,bill_pay,Success
23860,7733,2025-01-18,1785.54,recharge,Failed
23861,1647,2024-10-22,682.92,recharge,Pending
23862,6007,2024-10-29,1800.97,receive,Pending
23863,2589,2024-11-14,1104.29,send,Success
23864,4856,2024-08-27,271.38,upi_qr,Success
23865,3289,2024-11-11,994.5,bill_pay,Success
23866,5656,2025-05-17,2474.76,upi_qr,Pending
23867,6788,2025-04-08,1406.67,send,Pending
23868,6175,2025-05-17,3158.6,bill_pay,Failed
23869,9817,2024-12-31,2819.88,receive,Failed
23870,2161,2025-01-31,1796.49,send,Success
23871,3692,2025-03-01,4973.07,receive,Failed
23872,8586,2024-11-27,825.32,recharge,Success
23873,6007,2025-06-02,1323.13,upi_qr,Success
23874,3958,2024-11-03,1820.96,send,Success
23875,2821,2024-06-09,2417.39,bill_pay,Failed
23876,9409,2024-09-22,2916.07,recharge,Success
23877,3379,2024-07-16,1975.56,recharge,Failed
23878,6634,2024-11-14,4426.23,recharge,Pending
23879,8410,2024-11-24,1283.76,send,Failed
23880,7393,2025-03-24,547.97,recharge,Success
23881,9052,2025-01-03,3289.82,upi_qr,Failed
23882,5269,2024-11-27,4865.14,bill_pay,Failed
23883,9123,2024-11-02,1737.78,receive,Success
23884,9952,2024-10-16,2751.27,recharge,Pending
23885,5854,2025-04-29,3596.04,recharge,Failed
23886,8221,2025-05-09,1854.4,bill_pay,Failed
23887,2945,2024-09-14,1294.78,upi_qr,Success
23888,8844,2025-01-10,340.62,send,Failed
23889,7635,2024-10-29,2415.21,recharge,Failed
23890,548,2025-02-02,2431.77,bill_pay,Failed
23891,2245,2025-01-12,611.18,receive,Failed
23892,8663,2024-11-29,1388.98,receive,Pending
23893,4517,2024-07-21,4603.59,bill_pay,Pending
23894,5972,2025-03-31,1469.89,send,Failed
23895,5521,2025-02-07,3868.49,send,Failed
23896,7074,2024-08-12,1341.9,receive,Failed
23897,355,2025-02-25,138.35,upi_qr,Pending
23898,5224,2025-02-07,1342.54,send,Pending
23899,1227,2024-06-09,251.71,upi_qr,Pending
23900,8542,2024-10-25,3078.41,recharge,Pending
23901,1802,2025-01-22,3158.69,send,Pending
23902,9406,2024-10-28,1051.51,receive,Success
23903,5752,2025-05-26,1741.04,send,Failed
23904,254,2025-03-02,464.26,recharge,Success
23905,548,2025-03-16,4881.93,recharge,Failed
23906,9275,2024-08-26,102.14,upi_qr,Pending
23907,1798,2025-01-29,1210.13,receive,Pending
23908,4768,2024-09-20,3800.96,bill_pay,Pending
23909,9053,2024-08-12,2641.91,recharge,Pending
23910,5274,2025-03-04,3635.96,upi_qr,Failed
23911,9973,2024-08-08,1294.93,bill_pay,Success
23912,8073,2024-06-17,1956.47,bill_pay,Pending
23913,6819,2024-06-21,3334.42,receive,Success
23914,2191,2025-02-10,2610.78,recharge,Failed
23915,9592,2025-03-19,4113.03,receive,Pending
23916,8830,2025-03-10,3333.1,bill_pay,Success
23917,8228,2025-01-21,3266.23,send,Success
23918,5743,2025-03-19,2216.51,upi_qr,Success
23919,1723,2024-08-07,3054.85,upi_qr,Failed
23920,5409,2025-01-14,4370.07,recharge,Failed
23921,2088,2024-12-28,3318.49,recharge,Failed
23922,8654,2025-04-07,1945.03,upi_qr,Pending
23923,4675,2024-07-11,2197.75,bill_pay,Success
23924,3980,2025-03-27,1032.24,recharge,Failed
23925,7329,2024-08-31,2625.83,send,Failed
23926,4264,2024-07-27,4262.63,upi_qr,Pending
23927,3919,2024-09-07,932.04,receive,Pending
23928,4044,2025-03-28,3000.63,bill_pay,Failed
23929,8075,2024-08-04,3687.15,bill_pay,Failed
23930,4035,2024-06-14,4878.31,bill_pay,Pending
23931,9441,2025-04-09,337.26,send,Success
23932,3972,2025-06-02,4572.05,receive,Pending
23933,4783,2024-06-27,1558.16,recharge,Pending
23934,6328,2024-11-11,1922.2,recharge,Pending
23935,299,2024-11-06,1124.86,send,Failed
23936,3338,2024-09-26,736.42,recharge,Failed
23937,5803,2025-02-24,3897.26,send,Failed
23938,4666,2024-09-15,2668.78,bill_pay,Failed
23939,5939,2025-03-30,3207.64,recharge,Failed
23940,2299,2024-07-15,2368.5,bill_pay,Failed
23941,5532,2025-05-13,4280.91,bill_pay,Failed
23942,4376,2025-05-07,3214.85,recharge,Pending
23943,73,2024-08-29,4423.52,send,Failed
23944,4534,2024-07-12,4595.14,upi_qr,Success
23945,5278,2025-01-13,1239.22,upi_qr,Failed
23946,3266,2024-10-09,1137.48,recharge,Failed
23947,4621,2024-12-01,3515.57,receive,Failed
23948,9422,2025-05-20,2964.34,recharge,Pending
23949,8741,2024-10-31,878.58,upi_qr,Success
23950,1346,2025-01-27,440.67,send,Pending
23951,2752,2024-11-10,3576.05,bill_pay,Success
23952,8323,2024-11-26,1376.51,receive,Failed
23953,2241,2025-04-05,4817.76,recharge,Failed
23954,316,2024-08-18,2318.71,upi_qr,Pending
23955,3524,2024-08-23,2158.32,upi_qr,Failed
23956,6815,2024-06-12,903.1,bill_pay,Failed
23957,6568,2025-01-02,2853.48,receive,Pending
23958,7382,2025-03-06,2298.78,send,Success
23959,3501,2024-07-03,3382.85,send,Failed
23960,8850,2025-01-30,659.46,upi_qr,Success
23961,4837,2024-06-29,1616.08,receive,Pending
23962,5347,2024-11-30,4051.7,upi_qr,Success
23963,4394,2025-05-15,4380.75,send,Failed
23964,2308,2025-04-13,3856.71,upi_qr,Failed
23965,6537,2024-10-26,244.56,bill_pay,Success
23966,4613,2024-07-14,1266.27,upi_qr,Failed
23967,9032,2025-04-15,970.52,send,Pending
23968,7928,2024-12-30,3272.75,send,Failed
23969,4007,2024-08-21,2942.78,bill_pay,Pending
23970,2053,2024-06-25,300.93,upi_qr,Failed
23971,7950,2025-02-11,2791.85,recharge,Failed
23972,9406,2024-10-07,3275.63,bill_pay,Success
23973,8893,2025-05-16,3652.47,bill_pay,Pending
23974,1974,2024-12-19,3079.57,receive,Failed
23975,244,2024-11-04,3621.22,upi_qr,Failed
23976,9868,2024-07-05,3922.7,recharge,Pending
23977,3279,2025-03-12,3539.9,send,Pending
23978,7477,2024-12-19,3580.51,bill_pay,Pending
23979,1663,2025-04-02,4257.63,upi_qr,Pending
23980,5107,2025-03-12,2770.89,receive,Pending
23981,6862,2025-01-13,1020.55,send,Pending
23982,7784,2025-04-23,1134.84,send,Pending
23983,5984,2024-12-26,2016.91,recharge,Pending
23984,3140,2024-09-16,1076.62,bill_pay,Success
23985,182,2025-05-05,2981.81,upi_qr,Pending
23986,1245,2024-07-12,1221.8,recharge,Failed
23987,1645,2024-11-04,3092.6,bill_pay,Failed
23988,9209,2025-02-05,3024.64,send,Pending
23989,9253,2024-09-12,4333.09,receive,Pending
23990,1058,2024-11-19,3986.71,receive,Success
23991,783,2025-01-25,2462.87,bill_pay,Failed
23992,7117,2024-09-10,2370.58,receive,Success
23993,3669,2024-07-11,4273.27,receive,Failed
23994,8400,2025-01-08,4074.47,upi_qr,Failed
23995,3713,2025-01-26,2741.34,bill_pay,Success
23996,7658,2025-04-15,3429.86,receive,Success
23997,1514,2025-02-23,3595.37,recharge,Pending
23998,522,2025-03-02,3906.58,bill_pay,Failed
23999,9034,2024-08-08,3770.18,recharge,Pending
24000,6061,2024-09-06,463.55,send,Success
24001,9202,2025-05-22,4033.65,upi_qr,Pending
24002,6120,2024-10-24,968.78,receive,Success
24003,9352,2024-12-25,1519.53,recharge,Failed
24004,7846,2024-09-10,166.68,recharge,Failed
24005,1517,2025-05-28,2546.8,send,Success
24006,6322,2024-11-12,2288.98,bill_pay,Pending
24007,7781,2025-03-03,4363.67,receive,Failed
24008,186,2024-12-13,1271.38,send,Failed
24009,6712,2024-12-24,1643.5,send,Failed
24010,1564,2024-08-08,4601.74,upi_qr,Pending
24011,871,2025-03-06,1765.71,recharge,Failed
24012,4781,2024-09-01,2132.77,bill_pay,Pending
24013,8850,2025-01-27,3708.49,upi_qr,Pending
24014,9294,2024-10-31,2997.29,upi_qr,Pending
24015,1595,2024-09-21,4707.84,recharge,Success
24016,1463,2024-06-22,702.24,send,Pending
24017,5436,2025-01-12,3577.24,upi_qr,Failed
24018,3957,2024-09-10,70.99,upi_qr,Success
24019,8314,2024-11-27,3540.62,send,Failed
24020,8935,2025-05-24,1986.72,recharge,Success
24021,6375,2025-03-24,2909.57,receive,Pending
24022,1860,2025-06-08,3658.19,recharge,Pending
24023,1830,2024-06-14,1648.37,receive,Success
24024,5890,2024-11-28,4999.86,recharge,Pending
24025,3264,2024-09-30,2202.21,receive,Failed
24026,7319,2025-04-23,2868.25,recharge,Success
24027,5176,2025-06-04,3481.47,receive,Failed
24028,2027,2024-09-04,2693.9,receive,Failed
24029,8272,2024-07-03,364.48,send,Failed
24030,7251,2025-01-27,2083.89,send,Failed
24031,3686,2024-07-06,1860.55,receive,Failed
24032,4440,2025-03-01,2798.13,receive,Failed
24033,1906,2025-05-09,2219.58,upi_qr,Pending
24034,7176,2024-10-18,711.99,upi_qr,Pending
24035,2827,2025-05-31,2707.18,upi_qr,Success
24036,4296,2024-11-03,2660.58,receive,Failed
24037,5651,2024-08-30,3781.41,bill_pay,Pending
24038,4840,2024-07-25,4654.36,upi_qr,Success
24039,3990,2024-06-13,4510.95,bill_pay,Success
24040,8113,2025-04-12,1785.35,upi_qr,Pending
24041,5785,2024-06-10,1955.13,receive,Success
24042,1731,2024-09-21,3897.92,recharge,Failed
24043,2875,2024-12-13,2171.87,bill_pay,Pending
24044,8058,2025-01-15,467.58,receive,Pending
24045,4869,2025-05-29,4491.54,bill_pay,Failed
24046,7535,2024-10-08,1185.38,upi_qr,Failed
24047,292,2025-04-27,1838.83,receive,Failed
24048,5513,2024-06-17,1140.11,bill_pay,Pending
24049,8199,2024-07-31,1830.05,send,Pending
24050,4823,2025-05-05,1618.82,send,Failed
24051,1920,2025-01-04,3118.08,receive,Success
24052,4582,2024-11-20,1125.4,receive,Failed
24053,5824,2025-02-13,3964.53,bill_pay,Success
24054,4371,2025-04-28,1815.38,receive,Failed
24055,3690,2024-11-16,3737.75,recharge,Failed
24056,4666,2024-11-21,1569.75,receive,Success
24057,9652,2025-01-13,733.27,upi_qr,Pending
24058,5446,2024-07-23,550.93,bill_pay,Pending
24059,3217,2025-04-04,838.75,upi_qr,Success
24060,8973,2024-06-23,491.73,bill_pay,Success
24061,8801,2024-07-24,2334,send,Success
24062,1126,2025-05-30,2132.15,send,Success
24063,9960,2025-04-02,1950.04,bill_pay,Failed
24064,3374,2024-10-03,662.03,bill_pay,Failed
24065,6125,2024-11-06,338.82,bill_pay,Pending
24066,4932,2025-04-02,3116.58,send,Failed
24067,7922,2024-09-01,4835.7,upi_qr,Failed
24068,9493,2024-07-11,709.43,send,Success
24069,3440,2024-06-28,3866.44,send,Success
24070,6005,2025-01-22,1046.59,send,Success
24071,3621,2025-01-15,2956.25,recharge,Success
24072,6432,2024-07-02,772.83,upi_qr,Failed
24073,4242,2024-10-03,3351.08,send,Success
24074,7596,2024-11-20,1592.55,receive,Success
24075,8958,2025-03-09,1748.15,bill_pay,Success
24076,8997,2025-06-01,2154.05,bill_pay,Pending
24077,8129,2024-09-07,4586.78,recharge,Failed
24078,8590,2025-02-01,3028.99,receive,Pending
24079,3576,2025-05-16,2431.84,bill_pay,Failed
24080,4904,2024-08-11,273.56,bill_pay,Success
24081,3539,2025-01-21,4853.33,recharge,Success
24082,7563,2024-10-09,4743.03,receive,Success
24083,4665,2024-07-02,3911.72,upi_qr,Pending
24084,2816,2024-10-11,3253.2,bill_pay,Success
24085,4598,2025-01-02,1332.71,bill_pay,Success
24086,7595,2024-11-30,512.49,upi_qr,Failed
24087,6655,2025-01-04,3451.78,upi_qr,Pending
24088,6736,2025-05-11,1622.47,receive,Failed
24089,9535,2024-09-11,4493.65,recharge,Failed
24090,7739,2025-01-28,3414.95,receive,Success
24091,4016,2025-04-13,4518.82,send,Failed
24092,1840,2024-12-06,464.96,recharge,Success
24093,3576,2025-05-10,1213.99,send,Failed
24094,5442,2024-08-21,100.5,upi_qr,Failed
24095,4687,2024-06-24,281.66,recharge,Success
24096,5060,2024-11-04,2105.39,bill_pay,Failed
24097,4708,2025-04-02,4823.93,upi_qr,Pending
24098,4470,2024-07-26,3812.14,recharge,Success
24099,1404,2024-12-18,2430.89,send,Failed
24100,8200,2024-11-06,4875.76,bill_pay,Success
24101,457,2024-07-30,931.3,receive,Pending
24102,1792,2024-06-08,1784.15,recharge,Failed
24103,7962,2024-07-22,1213.97,send,Pending
24104,9190,2024-06-16,4063.2,send,Failed
24105,941,2024-10-26,4995.6,upi_qr,Failed
24106,3491,2024-06-09,3911.15,recharge,Success
24107,1269,2024-07-09,4846.49,receive,Pending
24108,7759,2024-07-09,1699.37,bill_pay,Failed
24109,2635,2024-09-19,1698.17,send,Failed
24110,7988,2025-03-30,3387.39,send,Failed
24111,8381,2025-04-22,45.24,upi_qr,Failed
24112,1508,2025-05-14,524.51,upi_qr,Pending
24113,439,2025-02-15,2049.62,recharge,Success
24114,8313,2025-04-22,1716.65,bill_pay,Pending
24115,2622,2024-07-02,2468.64,receive,Pending
24116,429,2025-01-23,2320.66,receive,Pending
24117,821,2025-04-17,4093.25,recharge,Success
24118,3625,2025-03-13,4758.62,recharge,Pending
24119,2567,2025-04-11,2123.69,receive,Success
24120,9216,2025-01-02,1541.71,upi_qr,Success
24121,8191,2025-06-02,3568.11,receive,Pending
