ticket_id,user_id,issue_type,created_at,resolved
1996,858,Payment Failed,2025-04-03,0
1997,6049,Slow App,2025-01-16,1
1998,5104,Slow App,2025-01-15,1
1999,8927,Slow App,2025-02-21,1
2000,327,KYC Issue,2025-01-29,0
2001,5035,Login Issue,2025-05-28,0
2002,9553,Payment Failed,2025-01-22,0
2003,2013,KYC Issue,2025-02-26,1
2004,2477,Slow App,2025-04-21,1
2005,3115,Login Issue,2025-04-25,0
2006,5426,Payment Failed,2025-01-07,0
2007,4126,KYC Issue,2025-03-28,1
2008,1780,Payment Failed,2025-01-13,1
2009,3299,Refund Not Received,2025-05-01,0
2010,3158,Slow App,2025-02-16,1
2011,1520,Slow App,2025-03-16,1
2012,6167,Slow App,2025-03-08,0
2013,956,KYC Issue,2025-03-26,1
2014,7713,Slow App,2025-03-28,1
2015,4802,Payment Failed,2025-05-14,0
2016,1141,Slow App,2025-02-25,0
2017,7127,Login Issue,2025-03-21,0
2018,1360,Slow App,2025-01-01,1
2019,5004,Refund Not Received,2025-02-16,0
2020,6154,Payment Failed,2025-04-11,0
2021,6458,Payment Failed,2024-12-13,1
2022,5981,Login Issue,2025-01-24,1
2023,4522,Refund Not Received,2025-04-14,0
2024,4281,Slow App,2025-04-23,1
2025,7426,Login Issue,2025-04-18,0
2026,2789,Login Issue,2025-02-10,0
2027,7762,Payment Failed,2025-03-22,1
2028,5350,Login Issue,2025-03-08,1
2029,9323,Payment Failed,2025-05-23,0
2030,1905,Refund Not Received,2024-12-22,0
2031,7831,Login Issue,2024-12-12,0
2032,7827,KYC Issue,2025-03-16,0
2033,4029,Login Issue,2025-03-10,1
2034,980,Refund Not Received,2025-01-15,1
2035,6133,KYC Issue,2025-03-30,0
2036,2889,Payment Failed,2025-04-10,0
2037,1773,Refund Not Received,2025-05-06,1
2038,3502,Login Issue,2024-12-19,1
2039,6281,Refund Not Received,2025-04-03,0
2040,8509,Slow App,2025-04-15,1
2041,3231,KYC Issue,2025-01-27,0
2042,942,Payment Failed,2025-01-10,1
2043,5349,KYC Issue,2025-02-21,1
2044,6454,Slow App,2025-01-02,1
2045,6822,Slow App,2025-01-10,1
2046,8185,Slow App,2025-05-18,1
2047,1662,Login Issue,2025-01-15,0
2048,1152,KYC Issue,2025-02-24,1
2049,1331,KYC Issue,2024-12-17,1
2050,1717,Slow App,2025-04-21,1
2051,2099,Refund Not Received,2025-05-28,0
2052,7638,Refund Not Received,2025-03-30,1
2053,5579,Payment Failed,2025-02-27,0
2054,1113,Refund Not Received,2025-04-10,0
2055,3955,Payment Failed,2025-02-08,1
2056,2374,Login Issue,2025-04-15,1
2057,4622,Login Issue,2025-02-05,1
2058,4166,Payment Failed,2025-01-24,0
2059,7128,Payment Failed,2024-12-12,1
2060,6344,KYC Issue,2025-01-17,0
2061,1400,Slow App,2025-04-20,1
2062,1108,Login Issue,2025-06-05,0
2063,5909,Login Issue,2025-04-20,0
2064,5082,Login Issue,2025-02-06,0
2065,5817,Refund Not Received,2025-01-25,0
2066,8707,Payment Failed,2025-02-05,0
2067,3614,Refund Not Received,2025-04-10,0
2068,4351,Payment Failed,2025-01-16,0
2069,8461,KYC Issue,2025-04-24,0
2070,8880,KYC Issue,2025-04-03,1
2071,5702,Login Issue,2025-06-01,0
2072,2777,Slow App,2025-01-27,1
2073,5340,KYC Issue,2025-05-15,0
2074,7476,KYC Issue,2025-05-10,0
2075,8999,Payment Failed,2025-03-18,0
2076,9894,Login Issue,2025-02-21,0
2077,6280,Refund Not Received,2025-05-22,0
2078,3279,Refund Not Received,2025-05-27,0
2079,2127,Refund Not Received,2025-05-27,0
2080,759,Slow App,2025-01-24,1
2081,9880,Payment Failed,2025-04-15,0
2082,735,Payment Failed,2025-02-02,0
2083,7172,KYC Issue,2025-02-19,0
2084,1537,Login Issue,2025-01-05,0
2085,9086,KYC Issue,2025-05-14,0
2086,6661,Login Issue,2025-04-15,0
2087,4227,KYC Issue,2025-03-05,0
2088,7193,Refund Not Received,2024-12-19,1
2089,4513,Login Issue,2024-12-14,1
2090,753,Login Issue,2025-02-02,1
2091,9052,Slow App,2025-05-16,1
2092,973,Login Issue,2024-12-20,1
2093,1077,Refund Not Received,2025-05-02,0
2094,5185,Login Issue,2024-12-13,1
2095,8861,Slow App,2025-01-08,1
2096,1284,Slow App,2025-02-03,0
2097,3255,Login Issue,2025-01-24,1
2098,6339,KYC Issue,2025-01-25,0
2099,6831,Payment Failed,2025-04-29,1
2100,8393,Slow App,2025-05-17,0
2101,1019,Login Issue,2025-01-14,0
2102,5428,KYC Issue,2024-12-24,0
2103,1507,Slow App,2024-12-22,1
2104,4640,Payment Failed,2025-04-11,0
2105,3887,Payment Failed,2025-01-05,0
2106,2527,KYC Issue,2025-05-16,0
2107,9333,KYC Issue,2025-05-25,1
2108,2241,Payment Failed,2025-04-06,0
2109,7837,Refund Not Received,2025-01-10,0
2110,1817,KYC Issue,2025-05-02,0
2111,2687,Refund Not Received,2025-03-26,1
2112,9762,Login Issue,2025-04-22,0
2113,8558,KYC Issue,2025-06-03,1
2114,3708,Refund Not Received,2025-05-16,1
2115,4737,Payment Failed,2025-03-30,0
2116,9007,KYC Issue,2025-03-04,0
2117,785,KYC Issue,2025-01-08,1
2118,2022,Login Issue,2025-03-31,1
2119,7555,Slow App,2025-04-28,0
2120,8606,KYC Issue,2024-12-15,1
2121,6604,Login Issue,2025-05-07,0
2122,7995,Refund Not Received,2025-03-09,1
2123,5291,Payment Failed,2025-02-02,1
2124,6348,Payment Failed,2025-05-22,0
2125,4388,Login Issue,2025-05-29,0
2126,1716,Slow App,2025-03-31,1
2127,2824,Payment Failed,2025-06-08,1
2128,4147,Slow App,2025-04-18,0
2129,645,KYC Issue,2025-06-03,1
2130,8848,Payment Failed,2025-04-21,1
2131,5324,KYC Issue,2025-04-01,1
2132,4180,KYC Issue,2025-03-17,0
2133,1902,Slow App,2025-05-13,1
2134,1733,Payment Failed,2025-05-24,1
2135,6089,Slow App,2025-05-08,0
2136,5669,Refund Not Received,2025-05-14,0
2137,117,Refund Not Received,2025-02-01,1
2138,5567,Slow App,2025-03-31,0
2139,9930,KYC Issue,2024-12-21,1
2140,764,Slow App,2025-06-04,1
2141,4202,Payment Failed,2025-03-21,0
2142,6791,Payment Failed,2025-01-08,0
2143,4461,KYC Issue,2025-02-14,0
2144,465,Refund Not Received,2025-02-10,0
2145,2520,Slow App,2025-01-16,1
2146,9417,Login Issue,2025-04-05,1
2147,7790,Slow App,2025-02-23,1
2148,1133,Payment Failed,2025-02-15,1
2149,7967,Slow App,2025-03-29,1
2150,5133,KYC Issue,2024-12-15,1
2151,20,KYC Issue,2025-03-15,0
2152,7626,KYC Issue,2025-02-09,1
2153,3504,Slow App,2025-01-20,1
2154,32,Slow App,2025-05-22,0
2155,5049,Refund Not Received,2025-06-07,0
2156,8590,Login Issue,2025-01-03,0
2157,3636,Login Issue,2025-04-12,1
2158,749,Login Issue,2025-06-01,1
2159,8471,Refund Not Received,2025-04-06,0
2160,4553,KYC Issue,2025-02-26,0
2161,5851,Slow App,2025-02-22,0
2162,5027,Payment Failed,2025-03-10,0
2163,1426,Slow App,2025-02-22,1
2164,1469,Slow App,2025-03-22,0
2165,9615,Refund Not Received,2024-12-21,1
2166,3251,Payment Failed,2025-02-04,0
2167,214,Login Issue,2025-04-11,1
2168,5560,Refund Not Received,2025-01-29,1
2169,8163,Payment Failed,2025-01-24,1
2170,333,Slow App,2025-01-31,0
2171,9224,Refund Not Received,2025-03-31,1
2172,6490,Payment Failed,2024-12-31,1
2173,2431,Payment Failed,2025-04-08,0
2174,8257,Slow App,2025-04-12,0
2175,1591,Login Issue,2025-06-02,1
2176,5653,Slow App,2025-02-16,0
2177,6180,Refund Not Received,2025-02-11,1
2178,4091,Login Issue,2025-03-17,1
2179,4826,KYC Issue,2024-12-25,0
2180,6134,Login Issue,2025-06-08,1
2181,8889,Refund Not Received,2024-12-29,1
2182,8926,Payment Failed,2025-03-26,1
2183,7020,Slow App,2025-02-20,1
2184,7551,Refund Not Received,2025-05-24,1
2185,1537,Slow App,2025-02-26,1
2186,7580,Slow App,2025-05-14,0
2187,4477,Payment Failed,2025-01-26,0
2188,3325,Refund Not Received,2024-12-24,1
2189,6729,Refund Not Received,2025-04-07,0
2190,409,KYC Issue,2025-06-03,0
2191,3481,Slow App,2025-04-02,1
2192,8559,Slow App,2025-05-30,0
2193,2319,Payment Failed,2024-12-20,0
2194,3720,Login Issue,2025-01-21,0
2195,1420,KYC Issue,2025-02-19,0
2196,3687,KYC Issue,2025-05-22,1
2197,7110,Slow App,2025-02-12,1
2198,7059,Login Issue,2025-04-12,0
2199,273,Refund Not Received,2024-12-12,0
2200,3995,KYC Issue,2025-01-26,0
2201,6756,Refund Not Received,2025-03-08,1
2202,8613,KYC Issue,2025-02-05,1
2203,9130,Refund Not Received,2025-06-07,1
2204,2066,Payment Failed,2025-05-07,0
2205,7619,Refund Not Received,2025-05-05,0
2206,9832,Refund Not Received,2025-05-18,1
2207,5505,Refund Not Received,2025-02-04,0
2208,66,Payment Failed,2025-01-28,0
2209,5387,Refund Not Received,2025-04-29,0
2210,9964,Slow App,2025-03-23,1
2211,8536,Slow App,2025-04-14,1
2212,5607,Refund Not Received,2025-04-20,1
2213,4333,Login Issue,2025-05-26,0
2214,2371,KYC Issue,2025-05-24,0
2215,7200,KYC Issue,2025-04-14,0
2216,7881,Payment Failed,2025-05-23,0
2217,855,Login Issue,2025-03-28,0
2218,7532,Refund Not Received,2025-02-20,1
2219,2811,Refund Not Received,2025-02-04,1
2220,6477,KYC Issue,2025-03-09,0
2221,9786,Login Issue,2024-12-24,0
2222,1841,KYC Issue,2025-06-03,0
2223,5912,Payment Failed,2025-01-28,0
2224,1924,Slow App,2025-04-20,1
2225,4913,Login Issue,2025-03-22,0
2226,6709,Refund Not Received,2025-03-06,1
2227,4472,Slow App,2025-02-13,0
2228,2119,Refund Not Received,2025-05-15,0
2229,9816,Login Issue,2025-02-28,0
2230,8958,KYC Issue,2025-06-07,0
2231,8863,KYC Issue,2025-06-07,0
2232,1476,Refund Not Received,2024-12-18,1
2233,8985,Slow App,2025-06-01,0
2234,2835,KYC Issue,2025-05-01,0
2235,1680,Refund Not Received,2025-04-18,1
2236,1058,KYC Issue,2025-02-02,1
2237,1148,KYC Issue,2025-05-31,1
2238,4350,KYC Issue,2025-01-09,0
2239,4351,Payment Failed,2025-03-24,1
2240,602,Payment Failed,2025-04-23,0
2241,1015,KYC Issue,2025-01-08,0
2242,969,KYC Issue,2025-02-19,1
2243,9582,KYC Issue,2025-02-03,0
2244,6385,Payment Failed,2025-01-01,1
2245,8348,KYC Issue,2024-12-27,1
2246,3433,Login Issue,2025-02-12,0
2247,2845,Refund Not Received,2025-03-28,1
2248,2854,Refund Not Received,2025-03-16,0
2249,2728,Payment Failed,2024-12-30,1
2250,1828,Payment Failed,2024-12-14,0
2251,7671,Login Issue,2025-02-08,1
2252,785,Refund Not Received,2025-01-20,1
2253,1350,Slow App,2025-01-03,0
2254,3813,Slow App,2025-01-26,0
2255,9966,Login Issue,2025-04-27,0
2256,1192,Login Issue,2025-02-10,0
2257,7062,Payment Failed,2025-04-13,0
2258,2068,KYC Issue,2025-03-25,1
2259,5670,Login Issue,2025-02-25,0
2260,185,Slow App,2025-05-05,0
2261,5668,Slow App,2025-03-06,0
2262,5576,Payment Failed,2025-02-01,0
2263,9802,Refund Not Received,2025-03-25,0
2264,1985,Refund Not Received,2025-04-26,0
2265,3177,Refund Not Received,2024-12-17,1
2266,7067,KYC Issue,2025-01-31,0
2267,7395,Refund Not Received,2025-03-27,0
2268,7722,Payment Failed,2025-04-12,1
2269,2677,Slow App,2025-06-05,1
2270,9140,KYC Issue,2025-04-05,0
2271,1853,KYC Issue,2025-04-15,1
2272,331,Slow App,2025-02-06,0
2273,2681,Login Issue,2025-02-25,0
2274,8655,Login Issue,2025-01-27,0
2275,9518,Login Issue,2025-02-08,0
2276,733,Payment Failed,2025-05-11,1
2277,9530,KYC Issue,2025-04-19,0
2278,4224,KYC Issue,2025-01-03,0
2279,3344,Refund Not Received,2024-12-31,1
2280,5068,KYC Issue,2025-03-01,1
2281,2920,Payment Failed,2025-04-26,0
2282,9758,Slow App,2025-03-28,0
2283,3759,Login Issue,2025-01-24,0
2284,8896,KYC Issue,2025-02-04,1
2285,3706,Refund Not Received,2025-03-21,0
2286,9576,KYC Issue,2025-05-16,1
2287,3423,Refund Not Received,2025-02-14,1
2288,9865,KYC Issue,2024-12-16,1
2289,3690,Login Issue,2024-12-23,0
2290,5256,Refund Not Received,2025-02-03,1
2291,7894,Login Issue,2025-03-06,0
2292,4190,KYC Issue,2025-04-24,1
2293,8137,Slow App,2025-04-02,0
2294,6587,Refund Not Received,2025-03-16,1
2295,2599,Slow App,2025-05-25,0
2296,3797,Slow App,2025-02-11,1
2297,5075,Slow App,2025-02-03,1
2298,5438,Login Issue,2025-01-21,0
2299,7940,Login Issue,2025-01-15,0
2300,8731,Login Issue,2024-12-25,1
2301,5581,Refund Not Received,2025-04-17,1
2302,4355,Slow App,2025-01-11,0
2303,6265,Slow App,2025-04-15,0
2304,1471,Refund Not Received,2025-04-20,0
2305,9457,Payment Failed,2025-04-13,0
2306,2357,Payment Failed,2025-03-21,1
2307,261,Payment Failed,2025-02-22,0
2308,1311,Login Issue,2025-03-27,0
2309,830,KYC Issue,2025-01-10,0
2310,9847,Login Issue,2025-05-21,1
2311,5297,Payment Failed,2025-03-20,1
2312,6664,Refund Not Received,2025-05-26,0
2313,9764,KYC Issue,2025-02-19,0
2314,2619,Login Issue,2025-02-03,1
2315,9885,Refund Not Received,2025-01-24,1
2316,7134,Login Issue,2025-02-02,0
2317,9779,Slow App,2025-03-23,1
2318,437,KYC Issue,2025-01-05,1
2319,6125,Payment Failed,2025-04-15,0
2320,9967,Slow App,2025-02-03,1
2321,7269,Slow App,2025-01-19,0
2322,4865,Slow App,2024-12-21,0
2323,2647,Login Issue,2025-01-07,1
2324,5624,Login Issue,2025-05-10,0
2325,3808,Login Issue,2024-12-20,0
2326,19,KYC Issue,2025-01-31,1
2327,3855,Refund Not Received,2025-04-14,1
2328,5562,Slow App,2025-03-30,1
2329,2553,Slow App,2025-04-28,1
2330,2185,Refund Not Received,2025-03-24,1
2331,4752,Login Issue,2025-06-02,0
2332,2323,KYC Issue,2025-05-14,1
2333,844,Login Issue,2025-02-17,1
2334,1241,Refund Not Received,2025-02-16,0
2335,8650,Login Issue,2025-01-17,0
2336,5262,KYC Issue,2025-02-21,1
2337,3189,Slow App,2025-04-29,1
2338,6276,Login Issue,2025-02-17,1
2339,6367,Slow App,2024-12-15,1
2340,1375,Slow App,2025-03-20,1
2341,6719,KYC Issue,2025-03-05,1
2342,1067,Refund Not Received,2025-01-09,0
2343,2415,KYC Issue,2025-03-19,1
2344,5363,Login Issue,2025-05-25,0
2345,3735,Login Issue,2025-05-12,0
2346,4172,Login Issue,2024-12-31,1
2347,2472,Refund Not Received,2025-01-30,1
2348,7293,Login Issue,2025-02-07,0
2349,5349,Payment Failed,2025-03-20,0
2350,7348,Refund Not Received,2025-05-23,0
2351,315,Slow App,2025-02-18,0
2352,586,Payment Failed,2024-12-13,0
2353,3847,KYC Issue,2025-04-07,1
2354,1660,KYC Issue,2025-04-12,1
2355,6126,Slow App,2025-01-11,0
2356,7955,Slow App,2025-06-05,0
2357,9620,Slow App,2025-05-14,1
2358,4824,Refund Not Received,2024-12-31,0
2359,6161,Refund Not Received,2025-04-09,1
2360,6495,KYC Issue,2025-02-16,0
2361,2167,Payment Failed,2025-01-21,0
2362,6864,Payment Failed,2025-05-21,1
2363,6495,KYC Issue,2025-04-11,0
2364,9789,KYC Issue,2025-02-24,1
2365,5723,Refund Not Received,2025-02-08,0
2366,6865,Payment Failed,2025-02-23,0
2367,1977,Refund Not Received,2025-02-15,1
2368,24,Payment Failed,2025-04-08,1
2369,1760,Refund Not Received,2025-03-06,1
2370,4002,KYC Issue,2025-02-19,1
2371,6948,KYC Issue,2025-04-17,0
2372,4057,Refund Not Received,2025-04-22,0
2373,4017,Slow App,2025-03-21,1
2374,1275,Slow App,2025-01-27,1
2375,8375,Slow App,2025-04-17,0
2376,430,Login Issue,2025-01-26,1
2377,5642,Slow App,2025-03-18,0
2378,7372,Payment Failed,2025-05-19,0
2379,6079,Slow App,2025-01-15,0
2380,117,Refund Not Received,2024-12-17,0
2381,1381,Refund Not Received,2025-03-11,0
2382,7651,Login Issue,2025-03-25,0
2383,7866,KYC Issue,2025-02-16,0
2384,7864,Refund Not Received,2025-02-11,1
2385,480,Slow App,2025-04-05,0
2386,1565,KYC Issue,2025-03-25,0
2387,2212,Login Issue,2025-03-13,0
2388,8853,KYC Issue,2025-01-21,1
2389,7578,Login Issue,2025-01-03,1
2390,4666,Login Issue,2024-12-31,0
2391,4874,Slow App,2025-01-25,1
2392,1365,KYC Issue,2025-01-22,1
2393,8666,Payment Failed,2025-05-06,1
2394,4589,Payment Failed,2025-05-21,0
2395,4203,KYC Issue,2025-03-17,0
2396,1585,Login Issue,2025-02-05,0
2397,8361,Login Issue,2025-01-13,0
2398,1904,KYC Issue,2025-05-03,1
2399,1233,Login Issue,2025-04-23,1
2400,3004,Login Issue,2024-12-17,1
2401,5066,Payment Failed,2025-05-07,0
2402,1827,Payment Failed,2025-04-02,0
2403,8172,Payment Failed,2025-03-14,0
2404,3035,Refund Not Received,2024-12-13,1
2405,4789,Refund Not Received,2025-04-10,0
2406,5852,Refund Not Received,2025-05-31,0
2407,6239,KYC Issue,2025-04-17,1
2408,8703,Slow App,2025-02-23,0
2409,9028,Payment Failed,2025-03-01,1
2410,3609,Slow App,2025-02-01,1
2411,4802,Payment Failed,2025-01-26,1
2412,1561,Login Issue,2025-01-30,0
2413,8304,KYC Issue,2025-01-09,1
2414,4412,KYC Issue,2025-05-20,0
2415,1903,Login Issue,2025-02-02,0
2416,5364,Refund Not Received,2025-01-26,0
2417,832,Slow App,2025-01-25,1
2418,393,Payment Failed,2025-03-11,1
2419,8626,Slow App,2025-04-27,0
2420,1358,Refund Not Received,2025-02-18,1
2421,6338,Slow App,2025-05-03,1
2422,4872,Payment Failed,2025-04-15,0
2423,9229,KYC Issue,2025-01-23,0
2424,5903,KYC Issue,2025-06-02,1
2425,666,KYC Issue,2025-05-22,0
2426,5837,KYC Issue,2025-02-01,0
2427,2669,Payment Failed,2025-05-24,0
2428,5012,KYC Issue,2025-01-03,0
2429,3165,Login Issue,2025-03-21,1
2430,4195,KYC Issue,2025-03-13,0
2431,496,Login Issue,2025-04-02,1
2432,9233,Login Issue,2024-12-28,0
2433,5496,Slow App,2025-06-06,0
2434,8467,Slow App,2024-12-18,1
2435,4326,Login Issue,2025-05-15,0
2436,1714,Payment Failed,2025-01-21,0
2437,505,Slow App,2025-05-13,0
2438,3176,Slow App,2024-12-27,1
2439,3811,Refund Not Received,2025-03-14,1
2440,2064,Refund Not Received,2025-06-04,1
2441,3243,Payment Failed,2025-01-17,1
2442,5657,KYC Issue,2025-05-09,0
2443,8292,Slow App,2025-02-14,0
2444,2759,Login Issue,2025-05-21,0
2445,3685,KYC Issue,2025-03-21,0
2446,4064,Login Issue,2025-06-04,1
2447,8357,Slow App,2025-01-15,0
2448,1438,Login Issue,2025-01-08,0
2449,6538,KYC Issue,2025-01-14,0
2450,275,KYC Issue,2025-03-27,1
2451,15,KYC Issue,2025-01-19,1
2452,8375,Slow App,2025-03-19,0
2453,3140,KYC Issue,2025-05-08,0
2454,7857,Slow App,2025-03-12,1
2455,7231,Payment Failed,2025-05-25,1
2456,1404,Payment Failed,2025-05-20,1
2457,5528,KYC Issue,2025-04-02,0
2458,4725,Slow App,2024-12-31,1
2459,5160,Slow App,2025-01-19,0
2460,9681,Payment Failed,2025-02-25,0
2461,3987,Slow App,2025-05-26,0
2462,1735,Payment Failed,2025-05-03,1
2463,7907,Payment Failed,2025-04-06,0
2464,9611,KYC Issue,2025-04-29,1
2465,9956,Payment Failed,2025-03-01,0
2466,8435,Slow App,2025-01-18,0
2467,8976,Login Issue,2025-02-22,0
2468,1689,KYC Issue,2024-12-17,0
2469,5361,Payment Failed,2025-04-14,0
2470,8954,Login Issue,2025-01-08,1
2471,8541,Payment Failed,2025-04-01,1
2472,2671,KYC Issue,2024-12-15,1
2473,2683,Slow App,2025-06-04,1
2474,2283,Login Issue,2025-03-30,0
2475,2446,Refund Not Received,2025-03-29,1
2476,6458,Login Issue,2025-01-18,0
2477,4766,Payment Failed,2024-12-17,1
2478,3830,Refund Not Received,2025-02-26,1
2479,7632,Refund Not Received,2025-01-19,1
2480,423,Login Issue,2024-12-13,1
2481,4084,Payment Failed,2025-05-02,1
2482,601,Refund Not Received,2025-02-04,1
2483,1247,KYC Issue,2025-06-01,0
2484,6236,Slow App,2025-02-26,0
2485,1966,Slow App,2025-03-23,1
2486,4315,Login Issue,2024-12-17,1
2487,8497,Payment Failed,2024-12-22,0
2488,1984,KYC Issue,2025-01-15,1
2489,7456,Refund Not Received,2025-06-03,0
2490,1845,Refund Not Received,2024-12-12,0
2491,530,Login Issue,2025-05-13,1
2492,8552,KYC Issue,2025-05-28,1
2493,2571,Payment Failed,2025-01-19,1
2494,408,Slow App,2025-04-07,0
2495,5381,Slow App,2025-02-13,0
2496,9427,Slow App,2025-05-18,0
2497,10,Slow App,2025-03-18,0
2498,8003,Login Issue,2025-03-13,1
2499,1921,Slow App,2025-01-30,0
2500,8634,Login Issue,2025-02-28,1
2501,7831,Slow App,2025-03-17,1
2502,3047,KYC Issue,2025-03-02,0
2503,7504,Login Issue,2025-03-05,1
2504,220,KYC Issue,2025-03-14,0
2505,8640,Login Issue,2024-12-27,1
2506,3717,KYC Issue,2025-03-12,1
2507,6575,KYC Issue,2024-12-12,0
2508,412,Login Issue,2025-04-06,1
2509,9669,Login Issue,2025-05-06,1
2510,4463,Login Issue,2025-01-18,0
2511,2049,Slow App,2025-04-25,1
2512,9194,Login Issue,2025-03-23,0
2513,6515,Slow App,2025-02-07,1
2514,3888,KYC Issue,2024-12-21,1
2515,6253,Slow App,2025-02-24,1
2516,1419,Slow App,2025-01-19,0
2517,2853,Slow App,2025-02-18,0
2518,8720,KYC Issue,2025-01-04,1
2519,3534,Login Issue,2025-04-02,0
2520,2371,KYC Issue,2025-02-14,0
2521,8623,Refund Not Received,2025-01-09,0
2522,7334,Payment Failed,2025-02-25,1
2523,4629,Payment Failed,2025-01-06,0
2524,8264,KYC Issue,2025-02-07,1
2525,7049,Login Issue,2025-02-28,0
2526,7053,KYC Issue,2025-05-15,0
2527,9128,Slow App,2024-12-18,0
2528,1750,Refund Not Received,2024-12-11,1
2529,7190,Login Issue,2025-03-14,1
2530,7839,Login Issue,2025-03-02,1
2531,5620,Slow App,2025-02-23,0
2532,4519,Refund Not Received,2025-05-25,0
2533,8477,Payment Failed,2025-01-29,1
2534,9635,Refund Not Received,2025-04-07,1
2535,1057,Login Issue,2025-02-07,1
2536,6790,Slow App,2025-01-17,1
2537,4753,Slow App,2025-01-24,0
2538,9326,Login Issue,2025-03-15,0
2539,7740,KYC Issue,2025-05-02,0
2540,5921,Login Issue,2025-03-22,1
2541,6140,Payment Failed,2025-05-26,0
2542,1508,KYC Issue,2025-05-25,1
2543,3768,Payment Failed,2025-02-10,1
2544,6999,Refund Not Received,2025-06-07,0
2545,2,Login Issue,2025-06-08,1
2546,6126,Slow App,2025-03-07,1
2547,8931,Refund Not Received,2025-02-18,0
2548,7478,Slow App,2025-02-03,1
2549,9206,Login Issue,2025-05-12,1
2550,5918,Payment Failed,2025-03-24,0
2551,4820,Login Issue,2025-04-22,0
2552,2566,Refund Not Received,2025-02-05,0
2553,3303,Login Issue,2025-03-08,0
2554,1377,Login Issue,2025-04-03,1
2555,4498,Refund Not Received,2025-05-08,0
2556,6526,Login Issue,2024-12-24,1
2557,2587,KYC Issue,2025-03-19,0
2558,6323,Payment Failed,2025-03-11,0
2559,7006,Payment Failed,2025-04-22,0
2560,7514,Payment Failed,2025-03-12,0
2561,379,KYC Issue,2025-02-12,1
2562,3847,Slow App,2024-12-15,0
2563,8763,Refund Not Received,2025-02-06,1
2564,3078,Login Issue,2025-04-30,1
2565,2067,Payment Failed,2025-05-09,0
2566,152,Payment Failed,2025-04-10,1
2567,7152,Payment Failed,2025-02-12,1
2568,6170,Refund Not Received,2025-04-11,0
2569,6097,Login Issue,2025-05-08,0
2570,7818,Login Issue,2024-12-29,1
2571,1648,Login Issue,2025-05-13,1
2572,4700,Login Issue,2025-02-11,1
2573,2033,Refund Not Received,2025-04-05,1
2574,4042,Refund Not Received,2025-03-11,0
2575,1392,Login Issue,2025-05-08,1
2576,7328,KYC Issue,2025-03-17,1
2577,1137,KYC Issue,2025-06-07,0
2578,3391,Login Issue,2025-02-03,0
2579,2520,Slow App,2025-02-14,0
2580,3858,Login Issue,2025-04-27,1
2581,99,Login Issue,2025-01-12,1
2582,9352,Payment Failed,2025-03-04,1
2583,1352,Slow App,2025-04-01,0
2584,479,Login Issue,2025-04-20,1
2585,7394,Refund Not Received,2025-05-25,0
2586,1343,Login Issue,2025-01-11,1
2587,1442,KYC Issue,2024-12-20,0
2588,2718,Login Issue,2025-02-08,1
2589,8387,Payment Failed,2025-04-14,0
2590,6524,Payment Failed,2025-02-02,1
2591,4984,Slow App,2025-01-13,0
2592,3760,Refund Not Received,2025-03-25,1
2593,2452,Refund Not Received,2025-05-25,0
2594,8647,Slow App,2025-02-07,1
2595,1960,Refund Not Received,2025-04-02,1
2596,535,Payment Failed,2025-01-06,1
2597,3676,Slow App,2025-05-08,1
2598,4357,Refund Not Received,2025-02-06,1
2599,6299,KYC Issue,2025-01-18,1
2600,5968,Login Issue,2025-02-09,0
2601,8945,Slow App,2024-12-30,0
2602,7086,Slow App,2025-03-30,0
2603,1277,KYC Issue,2025-04-26,0
2604,8925,Slow App,2024-12-31,1
2605,2931,Payment Failed,2025-03-23,1
2606,6136,Slow App,2025-02-19,1
2607,120,Refund Not Received,2025-02-10,1
2608,8144,Slow App,2025-03-31,0
2609,3791,KYC Issue,2025-05-16,1
2610,7491,Payment Failed,2025-05-23,0
2611,9008,Slow App,2025-03-30,1
2612,7734,Slow App,2025-02-13,0
2613,5232,Payment Failed,2025-03-27,1
2614,2481,Slow App,2025-02-07,0
2615,3958,KYC Issue,2025-05-06,0
2616,2622,Login Issue,2024-12-11,1
2617,4538,Refund Not Received,2025-05-17,1
2618,34,Refund Not Received,2025-06-05,1
2619,4141,KYC Issue,2025-03-11,0
2620,7715,Login Issue,2025-05-31,0
2621,8121,KYC Issue,2025-04-03,1
2622,5713,Slow App,2025-01-01,0
2623,9301,KYC Issue,2024-12-30,0
2624,3323,KYC Issue,2025-04-02,1
2625,5096,Slow App,2025-04-25,0
2626,4278,Slow App,2025-05-09,1
2627,2257,Refund Not Received,2025-01-29,0
2628,5721,Refund Not Received,2025-05-30,0
2629,3063,Refund Not Received,2025-01-06,1
2630,4598,Payment Failed,2025-05-09,0
2631,7058,Login Issue,2025-02-12,0
2632,6907,KYC Issue,2025-04-21,0
2633,7052,Login Issue,2025-06-05,1
2634,6538,Slow App,2025-05-17,1
2635,4301,Payment Failed,2025-02-05,0
2636,1547,Login Issue,2024-12-27,0
2637,2077,KYC Issue,2025-04-27,1
2638,9703,Slow App,2025-02-05,0
2639,4712,Payment Failed,2025-03-25,1
2640,114,Refund Not Received,2025-01-01,0
2641,1994,KYC Issue,2025-01-29,0
2642,8371,Slow App,2024-12-31,1
2643,4278,Login Issue,2025-04-14,1
2644,6721,Slow App,2025-01-28,0
2645,9186,Slow App,2025-04-04,0
2646,2306,Refund Not Received,2024-12-22,1
2647,9836,Login Issue,2025-04-27,1
